,Sentiment,X,Y
165,0,9.53353440683,17.9413198475
166,0,13.8901171678,6.27185384705
167,0,9.66866671708,15.6855312308
168,0,3.97502884562,12.6887525252
169,0,-0.0303282558254,7.17723361262
170,0,-14.1549308041,1.47053628468
171,0,12.7882189398,12.1414220053
172,0,-0.804207760804,15.9693605603
173,0,15.6667031814,-2.51722799552
174,0,7.20400885108,7.1827506013
175,0,14.4249885718,10.9574961477
176,0,13.0518096352,7.57336037146
177,0,14.7368350574,12.7693763961
178,0,17.5309782599,17.2601292598
179,0,5.78722534769,17.4204855757
180,0,-13.7951273097,5.38256156436
181,0,14.3566838562,4.03069767269
182,0,-2.335919979,13.0758926292
183,0,9.04141507976,1.66952502597
184,0,9.02148427829,19.8418936889
185,0,-1.71794565751,17.3672174402
186,0,-13.6328364178,7.29253236252
187,0,4.65516445882,7.62367010196
188,0,10.4935157591,15.2994126338
189,0,4.86456896922,13.7144148318
190,0,15.333731522,15.336390482
191,0,3.83302798277,16.6474863575
192,0,7.082041808,12.6561887174
193,0,14.9772921435,6.99820412549
194,0,18.3111215741,7.88067663026
195,0,-8.66410018395,13.9102451802
196,0,5.20245443198,12.3750116364
197,0,6.63326783912,13.794529909
198,0,14.7111859863,10.6666812936
199,0,-3.17134547491,19.4463537364
200,0,14.0311893238,-4.8578533003
201,0,7.84738213733,15.9913897303
202,0,3.66633810633,9.83741527173
203,0,12.7131432787,4.57060848933
204,0,-2.0986115525,19.9626291713
205,0,10.1332465078,3.48475634821
206,0,-0.752838923256,12.7880570311
207,0,8.15184473535,17.0259659232
208,0,14.5890018025,4.38340033355
209,0,13.8646810809,8.09595475641
210,0,17.8086599853,15.2499158751
211,0,1.64768201955,14.6199467639
212,0,7.3980996826,8.13274426455
213,0,17.7588323647,10.0190047338
214,0,8.61349453255,0.979327413939
215,0,10.8392586374,18.0624009938
216,0,6.95448940899,16.2366441065
217,0,3.0284197391,18.1187432481
218,0,-4.22757946282,9.46967699435
219,0,3.29761675791,15.0203232069
220,0,4.71275310593,17.2265045713
221,0,3.05317962878,21.7566569926
222,0,16.6046079911,-1.849391478
223,0,-19.2200101082,2.2886531824
224,0,14.7055656298,7.21217832644
225,0,-18.8134500826,-6.21501573055
226,0,11.5467626996,15.9415900856
227,0,-3.45369880315,9.85920768068
228,0,15.1949258013,1.64505869468
229,0,16.1291665452,-3.12953282154
230,0,-6.97049108015,10.4973446276
231,0,15.6463041539,10.557624087
232,0,14.0843955997,17.4997421496
233,0,-18.2822198466,-3.80983044794
234,0,-4.80120948791,10.2478496953
235,0,6.43446891538,17.932726505
236,0,0.525166896211,14.1335899172
237,0,16.5890374686,-2.0065871265
238,0,-3.7004419215,20.282619571
239,0,-6.58802210766,17.0918535309
240,0,16.6043351215,3.90756934724
241,0,-3.87008557987,17.8452921107
242,0,8.80371858919,13.0630109686
243,0,11.5425879672,14.9455122318
244,0,0.0842672043344,9.52957539718
245,0,6.53385470147,13.4079096793
246,0,13.481432483,10.0627059399
247,0,7.41387509602,11.470488726
248,0,-6.93631642803,11.677634303
249,0,8.56006981556,2.10011301068
250,0,10.2661694649,7.36020760453
251,0,7.13443526956,11.4018258102
252,0,9.46741671381,14.2397441506
253,0,16.1932869239,-1.74962036497
254,0,-18.491514652,-5.11711254179
255,0,17.2349186008,5.14029222801
256,0,14.2402744026,2.53487314019
257,0,9.45572436563,11.6599252191
258,0,8.18243855533,10.0453464486
259,0,-18.3721515873,-4.75162784556
260,0,10.3869124509,1.41384128671
261,0,0.829906648035,17.89836802
262,0,16.1174697045,-4.54650620118
263,0,-0.318091992568,11.28999229
264,0,12.0160748156,3.95386034976
265,0,11.8325771067,13.3570876715
266,0,-0.806798842988,8.00128172438
267,0,-8.49062400698,6.80350583532
268,0,16.1079158604,9.1053083604
269,0,15.1623662112,6.51917197232
270,0,17.3746844593,4.95635835033
271,0,20.5494525502,8.11147369393
272,0,13.1999977204,7.58133842868
273,0,15.8896032655,11.709225181
274,0,3.76587492135,12.5182989596
275,0,-17.0123122629,-6.31075239982
276,0,16.0250394858,-3.86492388156
277,0,6.35352310272,17.0492072004
278,0,-3.9916149138,13.0424710589
279,0,5.69618971614,19.1642718115
280,0,6.92757478515,14.7273503623
281,0,19.9668505442,12.0894955374
282,0,14.2438464256,4.75294033656
283,0,3.45804009246,10.4196646453
284,0,-15.4991824191,12.4141471703
285,0,-4.98045814913,19.5480397837
286,0,-4.62138171718,13.9976725229
287,0,10.3708534899,7.30349612728
288,0,14.3545103155,11.44296045
289,0,-6.83774019512,16.2562541509
290,0,5.73430037483,18.034358277
291,0,-5.67539846692,13.2199547989
292,0,3.56721173221,17.3257221616
293,0,5.50313528533,7.92316077964
294,0,9.2232150703,3.33206030382
295,0,18.1470533789,4.94105958308
296,0,12.6759468085,16.6140835704
297,0,9.98349939279,5.17308620225
298,0,16.1084533707,7.64526973186
299,0,11.8153791869,17.028678817
300,0,-15.671898189,12.3814678597
301,0,6.48027156978,11.8626670833
302,0,-3.83427700444,12.166180367
303,0,1.02958120172,15.6996656745
304,0,16.7495831711,6.1771623191
305,0,5.20533323946,19.8393734486
306,0,-3.9304969815,12.1483325057
307,0,5.40639789098,2.34689046227
308,0,-2.94580450512,8.8251365443
309,0,-5.71890250458,10.3235725965
310,0,-1.00038027347,14.1262534438
311,0,17.7885319112,5.46768149226
312,0,6.02851740221,11.3302173231
313,0,8.91922650707,11.855021
314,0,16.1344163028,8.66449338207
315,0,16.7465645866,4.29663102882
316,0,9.06242139419,20.0658266208
317,0,9.51992112728,17.8825008635
318,0,8.11097026088,12.5185430895
319,0,-4.29888059933,13.8997525104
320,0,7.25590563897,10.606169354
321,0,14.3657583362,1.6804832835
322,0,-8.40010554329,8.2640400251
323,0,15.9182855859,-4.59451438717
324,0,17.5056520333,4.07324968201
325,0,-2.91423994761,14.3384477097
326,0,-0.854138714131,10.6326215032
327,0,9.09392901801,19.8003901182
328,0,12.2294160584,5.58311747477
329,0,2.56670529483,16.9311375893
330,0,8.10576750783,7.18863428799
331,0,13.4799750951,17.9841263454
332,0,8.83771261054,6.20911277687
333,0,9.49272945998,0.970603203102
334,0,16.4460184026,6.5415485905
335,0,5.3080466728,18.8654264544
336,0,0.309729753839,9.28782361979
337,0,8.5113820629,6.21357430297
338,0,15.6619563126,15.8504892048
339,0,8.69659187417,15.2926797458
340,0,13.8914601935,10.8736044884
341,0,15.2259874876,-4.12654321359
342,0,10.1379707317,8.72383783209
343,0,8.35793329677,19.5586721932
344,0,13.813006735,4.00684010205
345,0,17.821852362,4.36923634828
346,0,-1.32189972662,16.2401706952
347,0,-18.3747115295,-4.17192617478
348,0,19.9404773583,10.1494667754
349,0,-8.21053552113,9.60076035817
350,0,11.4697471192,19.2054895648
351,0,-13.3316438948,2.88512953579
352,0,-0.183234607436,18.661857013
353,0,-5.2332717779,19.2080634749
354,0,-2.70553471058,17.9272419566
355,0,16.3167352349,-3.12390516514
356,0,13.3389415845,5.21893642241
357,0,-0.32843774601,7.39861162547
358,0,20.137747405,11.647026741
359,0,13.6574930948,8.3453205051
360,0,9.33008564268,12.7935507971
361,0,10.5444606398,1.34284999849
362,0,11.0592223283,4.52366140914
363,0,14.2272157084,15.0200211431
364,0,13.1670547383,8.94370358973
365,0,19.3967443647,4.523963887
366,0,18.3516687567,9.3115258609
367,0,16.7584729982,8.24794727223
368,0,7.09153683203,20.6290169808
369,0,-0.321827971563,15.1861525921
370,0,11.6528657663,10.7386389649
371,0,8.22099826782,0.56247696686
372,0,9.19514140598,2.91831511803
373,0,14.7557266342,11.0961213335
374,0,-3.63971426542,19.4398652334
375,0,-0.143100574218,19.2263842938
376,0,-3.85617755843,17.7793005043
377,0,5.00367999449,9.55897058266
378,0,-17.2294998899,6.1658838898
379,0,17.2868530591,7.684153729
380,0,3.60917921932,13.51261483
381,0,14.305343879,17.41669885
382,0,7.46606393656,14.4072320905
383,0,-18.9791564308,-4.35302619803
384,0,0.999166110351,13.2418211653
385,0,20.073084086,7.02545831418
386,0,2.58677401972,13.9361959708
387,0,5.80932678327,15.4455567026
388,0,11.9507639116,15.3894142373
389,0,0.315448192143,9.05749356659
390,0,7.8570318484,18.1610206417
391,0,-6.38175348674,16.685908869
392,0,12.3587258529,9.27355973085
393,0,-5.89285297348,9.88473871236
394,0,-10.3625291725,5.51088804573
395,0,-16.2758161722,-5.73746855286
396,0,4.41819437979,13.9468263847
397,0,5.16178301218,17.5006326763
398,0,5.41416712366,16.9686374496
399,0,16.6088346942,11.3991842707
400,0,4.74240565745,12.1165213972
401,0,9.22452121895,10.5332025797
402,0,-14.9495378288,4.32509421525
403,0,10.2704629379,10.3006848703
404,0,-18.5544065021,-5.63807231038
405,0,17.7044210054,15.2278528818
406,0,-2.83632709787,14.3971269383
407,0,16.4877020901,10.1349098053
408,0,6.80601279603,9.87964978224
409,0,-14.9963864768,13.316775844
410,0,10.7639820422,12.8085843577
411,0,16.1409724936,12.2022612621
412,0,7.61682121924,18.2646487616
413,0,11.3779348099,7.58509158514
414,0,-10.5044931876,5.22802213283
415,0,-9.5904728098,10.0235595239
416,0,9.07231793077,15.5742627602
417,0,15.9997554919,10.1658803753
418,0,8.97787628272,7.5984901557
419,0,18.1978188651,7.49583789923
420,0,3.78023464846,18.5300690613
421,0,15.5738522784,6.24657228682
422,0,18.2789286877,11.6803628513
423,0,-7.61863174007,16.12150833
424,0,8.74398674249,14.5641488736
425,0,4.32521897408,17.2125591704
426,0,14.9992717042,2.20556704657
427,0,11.3645139487,8.37976835721
428,0,13.9217801118,3.59719152609
429,0,16.4985090818,5.84525417459
430,0,-16.2074464319,3.20109628405
431,0,19.0973514924,12.6895836576
432,0,8.84077407756,10.9825625241
433,0,-19.1633306921,1.51568865969
434,0,11.306504811,5.64929763647
435,0,12.0889644599,5.53657710288
436,0,11.9521082117,7.98257404655
437,0,15.2747275249,3.62063973523
438,0,17.3651467094,6.31706169414
439,0,13.3831515167,6.25112078205
440,0,-6.11313792751,16.5527113121
441,0,9.38724384379,6.17904647383
442,0,14.9343473454,11.7980543131
443,0,-15.4862085642,7.50042786136
444,0,18.04733447,9.65277934394
445,0,4.6717554563,17.2654286393
446,0,14.6338927388,4.58250332098
447,0,17.0401356227,24.1999161223
448,0,13.0681732072,5.12264851878
449,0,20.1162383612,11.2389897753
450,0,8.71497093654,7.73478740561
451,0,6.69452138911,10.7117267782
452,0,-6.06269287036,8.49461717453
453,0,9.20123276757,13.8184582712
454,0,9.65789967402,11.7849968947
455,0,18.5084661407,9.15796328219
456,0,9.0683747257,7.5770309965
457,0,-15.1650455903,4.47067141647
458,0,5.61116332181,14.0802759765
459,0,17.0924001949,3.63449345087
460,0,-15.5988830979,8.5053026187
461,0,18.3415302823,7.66087422206
462,0,15.3344674756,5.66633614685
463,0,14.49720218,4.82547075813
464,0,11.573736534,15.6202460684
465,0,20.0346309317,6.67807922876
466,0,-15.5309705889,8.5322234849
467,0,2.95458626402,10.5518711345
468,0,-1.02275775271,8.28832136365
469,0,16.6683076751,-1.82841381546
470,0,5.3385853651,8.11852287976
471,0,0.783026408769,20.5096188263
472,0,9.5683496592,12.7206101312
473,0,-3.77035961699,19.8468430388
474,0,-16.1906674749,-4.19803372886
475,0,-2.70458979049,20.0096792027
476,0,15.8346559332,5.37892800126
477,0,-2.57412649061,10.4266424999
478,0,14.9156591082,5.09332377175
479,0,-15.3328499396,-7.20770027688
480,0,12.2076789532,16.9568982005
481,0,16.605237586,2.630884763
482,0,11.0102126432,17.3251371381
483,0,-0.0263332739509,10.0541127087
484,0,14.5950343164,14.6325944992
485,0,16.4074637599,-2.48367680621
486,0,12.0400411504,14.5427280079
487,0,15.2709273453,7.55076161273
488,0,14.4226309121,10.0996544859
489,0,10.3190654662,15.567793694
490,0,15.8317462466,15.1978508256
491,0,16.4336468469,3.55139699259
492,0,4.85059876275,18.2832051119
493,0,4.50821999961,7.04541606312
494,0,11.7513396766,17.296607818
495,0,-14.4897544532,12.8395785953
496,0,13.1280129488,16.1148190005
497,0,14.9749877465,13.278391698
498,0,16.6660585347,11.7071905874
499,0,13.379572178,20.9384974991
500,1,-16.3656996025,-0.401117839926
501,1,-0.332512927055,-5.30162004627
502,1,-6.45404501385,-1.55260392454
503,1,-13.6362649673,6.80326796373
504,1,-15.1237284415,8.91087911267
505,1,-5.19451001806,-16.1741687331
506,1,-11.0147873045,0.0511546648691
507,1,-1.17838804169,-12.0185089068
508,1,-9.72648535054,7.65045864839
509,1,-9.92027356546,-19.0221760267
510,1,-1.64639893362,6.03350774332
511,1,-4.68558359703,-12.595787813
512,1,-2.49830328427,-0.971304014172
513,1,-18.8076219492,0.50143962078
514,1,-10.3641380595,4.039703064
515,1,-14.7553703749,-2.80950720499
516,1,-2.56512219579,-8.70646161586
517,1,0.211358424671,-16.8644558799
518,1,-7.19207993416,-18.5498291223
519,1,-4.81069835961,-8.14072852118
520,1,-3.95101971311,-4.23458510798
521,1,-12.5952453955,-6.18993568792
522,1,-11.6663422799,-2.02851360897
523,1,2.18298352693,-12.437820158
524,1,-14.3750647867,0.431770452855
525,1,-11.9406296669,-3.7198460421
526,1,-10.7481102163,-18.9753216495
527,1,-10.3163928147,7.05472529953
528,1,-3.48989629131,-17.0715637025
529,1,-7.43977109392,-11.6456066661
530,1,-7.46469648914,-5.7475341152
531,1,-10.8502929458,3.68289396975
532,1,-7.15589214902,-19.9976225226
533,1,-17.6827263466,-1.36346518463
534,1,-10.3780728879,-10.0661755163
535,1,-8.55709594259,-3.4076190547
536,1,-10.2494778523,-12.4579944992
537,1,-8.49990091509,1.03833695389
538,1,-17.6914398156,-1.25418448929
539,1,0.896894240727,-17.7196050926
540,1,-8.99764720525,-7.96340067664
541,1,1.4336731338,-10.2365313841
542,1,-2.83547250914,2.13962393795
543,1,-0.182044053821,-12.7027636684
544,1,-4.8758244545,-0.772938779455
545,1,-0.161816236193,-17.5534212017
546,1,-10.8480413642,-7.67643655197
547,1,-3.14451884252,8.4941723072
548,1,-8.95775281126,-3.70509318857
549,1,-5.60608167928,2.7792616324
550,1,-14.1286366623,-2.15813288208
551,1,-2.54661906751,-16.6348518335
552,1,-8.31602999023,-2.21514708986
553,1,-2.9700840964,-7.45396833016
554,1,-14.5248674215,-10.81305269
555,1,-8.64545446963,10.1938629612
556,1,-8.99390067403,9.55829672113
557,1,-13.3849255944,10.30154212
558,1,-15.3679750527,-1.22387648371
559,1,-12.5373356351,0.650237895482
560,1,-10.1578148143,-3.77615144896
561,1,-0.0136413442247,-15.8002597605
562,1,-2.16648423922,-4.34336976474
563,1,-2.64068847939,-11.1725129986
564,1,-14.1662185272,-9.82138697017
565,1,-1.32928954129,-6.5109049811
566,1,-5.57879503841,6.60900984534
567,1,-11.6188879948,2.70414447688
568,1,-5.65458030575,-5.80238767506
569,1,-14.1126098453,-4.24529352786
570,1,-13.2420663868,10.3249235232
571,1,-4.88481814257,-10.8218833053
572,1,-11.4653312316,-11.531889116
573,1,-10.2612516227,-7.77881724328
574,1,-4.31936509579,7.94438950917
575,1,-2.48759608538,-10.8080489121
576,1,-11.0174086078,-11.7925813389
577,1,-18.9842224816,1.18448746165
578,1,-7.05788221018,0.509294385864
579,1,-1.06931002851,-19.1614896107
580,1,1.17312541613,-12.9135765648
581,1,-15.9125740543,-0.909745006666
582,1,-12.7697827648,-6.04510650274
583,1,-0.426045140449,6.67457534605
584,1,-12.8349207755,-6.14833483141
585,1,-10.407529805,-15.2009890788
586,1,-6.91062712606,-17.8173406573
587,1,-4.64577918576,-15.0860943279
588,1,-3.58345664232,-11.1245645088
589,1,-2.41233278249,-17.1790095911
590,1,-5.45817362035,3.56707293176
591,1,-5.84998130003,-4.02943001127
592,1,-3.34611075013,-15.0899981448
593,1,-4.95909422468,-0.0119439244611
594,1,-7.91362041162,-19.6706643576
595,1,-8.99212764414,1.35335820415
596,1,1.88238151594,-5.6341468957
597,1,-8.48019353343,4.55996620423
598,1,-0.497487081898,3.18167674322
599,1,-1.5241789577,-4.38182334722
600,1,-10.0636973988,-17.8160588732
601,1,-6.23690763603,7.39477618987
602,1,-8.6034975,2.97101129099
603,1,-17.668406422,1.79453585989
604,1,-3.94259825983,-5.36531122564
605,1,-4.14793659458,5.66409547981
606,1,-3.56978455805,5.79644161536
607,1,-7.51369635738,6.29464567391
608,1,-2.62542845696,-4.47954670273
609,1,-13.1943227836,-9.48392139028
610,1,-0.742801642524,-3.93644481986
611,1,3.11593141632,-12.7480841266
612,1,-2.0838777775,5.95051178134
613,1,-5.72432090461,5.005869149
614,1,0.698730368115,6.54219719991
615,1,-13.6380803199,8.74774614952
616,1,-5.17848565218,-6.4930369979
617,1,-1.86101063282,-15.9457751372
618,1,-5.40094470713,-16.048706642
619,1,-10.2942386999,7.11206943872
620,1,-15.2929470546,-7.55584488133
621,1,-8.51732889255,-2.35314525891
622,1,-19.1565864918,2.23846844104
623,1,-13.540107341,-9.81632676289
624,1,12.0339270692,-5.43153180723
625,1,1.59283526679,-6.26897680212
626,1,0.391512981026,-1.95001703574
627,1,-9.46111689633,-7.62374409182
628,1,-2.66363333008,-11.8625946902
629,1,4.42928789771,-11.8338395095
630,1,-2.94938254131,-8.41781697289
631,1,-12.7803140813,-2.54587310683
632,1,-0.24221381959,-14.4613893107
633,1,-2.68580883133,-17.0233347731
634,1,1.99451658493,-8.76746919528
635,1,-11.6543803537,-4.04123599007
636,1,-8.26475752193,7.15557228739
637,1,13.6402900968,-5.18860649064
638,1,-7.71777088748,6.64708007495
639,1,-9.76569195589,-9.22143526513
640,1,-4.92982279053,1.98604707678
641,1,-3.3347047712,-17.0937420003
642,1,1.49280401562,-5.88714973812
643,1,1.23422187222,-5.71477320256
644,1,-8.35302882307,-9.37657233991
645,1,-1.74261052166,-13.3927451088
646,1,-4.9804648062,-16.6174542491
647,1,-14.9415959816,-2.33443805803
648,1,-13.9355474592,-4.57605743097
649,1,-4.21697367093,-1.1449699117
650,1,-0.326754542765,-11.8460282961
651,1,-8.84373776369,-16.9010105826
652,1,1.05615843325,-17.7540035207
653,1,-6.29243245581,9.45141277188
654,1,-13.1639502244,-11.4041348054
655,1,1.72624368119,-2.66461407061
656,1,0.96243385437,-3.77786716514
657,1,-9.74743854499,-18.700605434
658,1,-7.08881431825,4.86146906932
659,1,0.920672318621,-17.2419074538
660,1,-4.77022124957,6.47446728617
661,1,-2.69009205099,3.95076411319
662,1,-0.299404914653,-12.2832553968
663,1,-9.73067832377,4.62294957364
664,1,-12.5523626848,6.14824487653
665,1,-10.3146549474,-10.1202589464
666,1,-4.74698738995,-13.4652049741
667,1,-10.6439864026,-1.83733322861
668,1,-1.44074500399,-12.6657657938
669,1,-1.99807791785,-2.68830034263
670,1,-4.41015894663,-2.40542986826
671,1,-1.20907179922,-6.59731161707
672,1,-3.26150172301,-7.44633615082
673,1,-1.38312575243,-11.0906089752
674,1,-4.92469221939,-19.0285363875
675,1,-19.0055281862,1.133256122
676,1,-0.478449927314,-17.0221404927
677,1,-7.44699748475,-10.0885549464
678,1,-4.22318305136,1.59755521279
679,1,-7.92649478557,-1.07376142515
680,1,-4.64747541758,4.23750087564
681,1,-2.47448476896,-12.7113131999
682,1,-0.918917969739,-17.5298064895
683,1,-4.22120209884,-14.347849646
684,1,-6.04308056639,-8.63055955539
685,1,-19.1465811707,2.2517372756
686,1,-1.87740799079,-18.2300030743
687,1,-3.55916915691,-5.3542913276
688,1,-11.0760914249,-12.3435883893
689,1,-13.0080239208,-2.21934451708
690,1,-10.9252537801,3.55189809437
691,1,-11.9537592845,13.5903762332
692,1,-0.767138288347,-6.16237352906
693,1,-9.78871626983,-1.5249656843
694,1,-13.1016332848,-12.5661427274
695,1,-2.82349649929,-1.32387398027
696,1,-12.5750631139,-8.82930536985
697,1,-14.5402664075,-8.58842270353
698,1,-6.71036523106,-15.2805695397
699,1,-11.4983547866,-3.6447539331
700,1,-10.5375587967,-3.5915519601
701,1,1.11837572027,-17.3509695026
702,1,-2.16155075995,-17.710817184
703,1,-1.1840000931,-18.4862271708
704,1,2.29830292812,-12.3850700811
705,1,-11.0950176243,-10.2511857142
706,1,-0.850026205843,4.90535810975
707,1,-0.866248224488,-10.1986886126
708,1,-5.18030075529,3.94502651671
709,1,-2.41247118968,-10.5989596876
710,1,-6.66754228339,5.7599985205
711,1,-2.02402269889,-16.1111573457
712,1,-1.63150394753,4.6525255922
713,1,-8.34703226429,3.46201641195
714,1,-1.92520619139,-17.8814581193
715,1,-13.9169489332,1.63447355649
716,1,-13.9329681901,-3.41606417679
717,1,-13.1119690154,-0.696213750663
718,1,-1.75960363461,-0.0601231489992
719,1,-16.1774030505,2.85533861759
720,1,-9.61839405658,10.4429871637
721,1,-3.14782506208,9.8083473099
722,1,-6.48803910705,7.86173600825
723,1,-7.8005890288,-18.0087571296
724,1,-13.4816355395,3.95170140729
725,1,-3.76852480086,6.93435441397
726,1,-7.20416491466,-2.7704525953
727,1,-9.88360506754,-0.441609552125
728,1,-5.7868934386,-17.9514932945
729,1,-9.16815328721,-19.5774397721
730,1,-1.24949643127,-16.0120319727
731,1,1.71386839996,-15.2691039743
732,1,-11.5400673293,8.63865093003
733,1,-6.00062218453,-0.0696460646456
734,1,-8.66948649699,2.16454208784
735,1,-8.70155630358,-7.19867014
736,1,-8.16397204924,-17.2129783128
737,1,-8.68251778159,2.11425193688
738,1,-10.691408512,9.62053637281
739,1,-1.01718667315,-13.1153817226
740,1,-3.67733291259,-10.629322824
741,1,-10.1506234218,1.85038598422
742,1,-6.8736352719,7.72269122479
743,1,-1.4867576423,-17.5822041647
744,1,-8.18322687551,-9.62796925786
745,1,13.2226762115,-6.08228098055
746,1,-7.31180364347,7.34725378615
747,1,-1.35532430374,-1.530117972
748,1,-5.65909156949,3.47584861051
